cooked_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
1902,410,321.9,0,41.9,4.9,0,0,150.8,9.6,0
1903,580,499.7,0,65.6,8.3,0,0,253.8,14.1,0
1904,360,416.5,0,51.5,8.5,0,0,210.8,12.6,0
1905,475,574.8,0,73.8,11,0,0,298.8,16.3,0
1906,378,463.7,0,63.3,8.1,0,0,248.5,12.9,0
1907,478,541,0,69,10.3,0,0,286.8,16.3,0
1908,251,225.7,0,32,7,0,0,173.4,4.9,0
1909,339,295.6,0,40.7,9.2,0,0,246.8,6.5,0
1910,354,394.8,0,48.6,7.3,0,0,267.4,12.6,0
1911,464,531.6,0,67.4,9.1,0,0,380.3,16.3,0
1912,395,5,0,0,0,0,0,30,0,0
1913,530,10,0,0,0,0,0,60,0,0
1914,280,5,0,0,0,0,0,30,0,0
1915,450,10,0,0,0,0,0,60,0,0
1916,280,161,0,10.8,7.2,0,0,150,6,0
1917,360,205,0,13.5,9,0,0,210,7.5,0
1918,395,122,0,8.1,5.4,0,0,120,4.5,0
1919,530,185.5,0,12.2,8.1,0,0,195,6.8,0
1920,369,482.9,0,50.3,10.3,0,0,240.9,18.6,0
1921,489,631.6,0,55.6,15.6,0,0,357.5,27.7,0
1922,424,404.9,0,44.9,6.7,0,0,180.9,15.6,0
1923,599,518.4,0,50.1,9.7,0,0,260,22.9,0
1924,356,445.9,0,38.5,8.4,0,0,258.9,20.6,0
1925,462,598.2,0,49.6,10.8,0,0,368.6,28.2,0
1926,411,367.9,0,33.1,4.8,0,0,198.9,17.6,0
1927,487,500.7,0,42.8,6.3,0,0,293.6,24.5,0
1928,409,347.3,0,47.4,4.5,0,0,234,10.3,0
1929,574,523.6,0,69.5,7.9,0,0,375.3,15.1,0
1930,403,366.2,0,56.5,3.6,0,0,173.5,9.2,0
1931,678,567.5,0,75.5,10.3,0,0,293.6,16.3,0
1932,409,427.6,0,49.6,7.9,0,0,0,14.1,0
1933,554,319.4,0,40.6,5,0,0,0,9.6,0
1934,409,319.4,0,40.6,5,0,0,155.5,9.6,0
1935,574,480.6,0,60.1,8.4,0,0,258.5,14.1,0
1936,281,158.5,0,5.6,4.5,0,0,104,3.8,0
1937,451,267.5,0,10.1,8.1,0,0,193.4,6.8,0
1938,274,136.7,0,18.8,2.5,0,0,75.9,2,0
1939,439,229.8,0,28.8,5.1,0,0,149,4.1,0
1940,415,154,0,14.2,5.4,0,0,120.6,4.5,0
1941,560,331.8,0,14,11.3,0,0,245.9,9.5,0
1942,221,41.5,0,3.1,1.5,0,0,55.1,1.3,0
1943,361,92,0,6.2,3.6,0,0,120.1,3,0
1944,415,187.6,0,20.5,5.4,0,0,121.2,4.5,0
1945,560,283.9,0,30.8,8.1,0,0,196.8,6.8,0
1946,30,5,0,0,0,0,0,30,0,0
1947,40,32,0,1.5,0,0,0,34.7,2.2,0
1948,105,108.4,0,10.1,1.6,0,0,53.6,3.8,0
1949,300,226.6,0,23.2,7.2,0,0,151.2,6,0
1950,360,303.4,0,32.1,9,0,0,210,7.5,0
1951,300,193,0,16.9,7.2,0,0,150.6,6,0
1952,390,253,0,22.7,9,0,0,210.9,7.5,0
1953,251,223.5,0,10.1,7.5,0,0,154,6.3,0
1954,346,316.2,0,13.4,10.4,0,0,230,8.7,0
1955,221,126,0,8.9,5.4,0,0,120.1,4.5,0
1956,301,170,0,11.6,7.2,0,0,180.1,6,0
1957,244,201.7,0,23.3,5.5,0,0,125.9,4.5,0
1958,334,278.5,0,32.2,7.3,0,0,186.5,6,0
1959,354,396.1,0,47.3,8,0,0,234.8,12.9,0
1960,464,539.1,0,64.1,11.1,0,0,303.5,16.3,0
1961,377,209.3,0,35.7,4.5,0,0,71.1,3,0
1962,473,286,0,56,4.4,0,0,69.5,2.4,0
1963,280,265.4,0,35.2,7.2,0,0,125,6,0
1964,360,359.1,0,50.1,9,0,0,157.5,7.5,0
1965,296,533.3,0,49.5,10.2,0,0,159.9,19.2,0
1966,421,785,0,70.1,14.9,0,0,228.4,28.6,0
1967,316,440.9,0,38.5,8.4,0,0,228.9,20.6,0
1968,402,588.2,0,49.6,10.8,0,0,308.6,28.2,0
1969,396,333.2,0,44.8,4.5,0,0,188.1,10.4,0
1970,610,543,0,71.4,9,0,0,317.4,16.3,0
1971,396,323.9,0,39.9,5.9,0,0,135.9,10.4,0
1972,601,489.9,0,60.1,9.7,0,0,216.4,15.2,0
1973,401,362.9,0,33.1,4.8,0,0,168.9,17.6,0
1974,497,490.7,0,42.8,6.3,0,0,233.6,24.5,0
1975,490,253.6,0,28.8,4.6,0,0,69,3.7,0
1976,545,398.8,0,46.2,7,0,0,104.1,5.6,0
1977,350,381.3,0,40.2,7.4,0,0,111.6,6,0
1978,440,519,0,53.5,11,0,0,168,8.9,0
1979,285,341.1,0,23.3,10.2,0,0,164.4,7.4,0
1980,368,474.3,0,32.8,13.5,0,0,223.4,10.2,0
1981,385,216.3,0,28.8,5.1,0,0,75,3.8,0
1982,530,334.2,0,43.8,8.1,0,0,120,6,0
1983,468,296.8,0,21,7,0,0,123.1,5.5,0
1984,523,470.1,0,33.2,11.2,0,0,194.7,8.7,0
1985,263,245.1,0,27.3,7.7,0,0,120,6,0
1986,330,313.8,0,35.5,9.6,0,0,150,7.5,0
1987,393,238.8,0,25.1,5.4,0,0,88.1,5,0
1988,508,334.3,0,35.1,7.5,0,0,123.3,7,0
1989,211,220.7,0,32,7,0,0,143.4,4.9,0
1990,324,285.3,0,40.6,9.2,0,0,186.6,6.5,0
1991,241,136.2,0,26.2,3.1,0,0,78.4,1.6,0
1992,384,207.3,0,35.2,5.6,0,0,126.6,3.5,0
1993,270,269,0,25.4,7.9,0,0,130.5,7,0
1994,345,364.5,0,35.5,10.1,0,0,165.7,9,0
1995,301,478.1,0,35.6,11.3,0,0,130.1,20,0
1996,451,715.1,0,53,16.9,0,0,195.1,30,0
1997,274,462.6,0,33.9,8,0,0,132.1,22,0
1998,424,712.1,0,51.4,12.7,0,0,216.8,33.5,0
1999,243,336.9,0,30.4,6.5,0,0,161,15.6,0
2000,355,509.1,0,45.3,11.2,0,0,256.7,22.9,0
2001,311,382.4,0,43.9,8.6,0,0,180.9,12.6,0
2002,401,519.1,0,62.1,11.1,0,0,238.9,16.3,0
2003,499,370.3,0,41.6,6,0,0,133.9,14,0
2004,531,443.6,0,43.4,7.7,0,0,159,19.3,0
2005,339,448.3,0,47,9.6,0,0,193.9,17,0
2006,436,513.6,0,47.3,11.3,0,0,218.8,22.3,0
2007,311,391.7,0,48.9,7.2,0,0,233.1,12.6,0
2008,410,543,0,71.4,9,0,0,317.4,16.3,0
2009,525,161.6,0,186.1,14,0,0,120,0,0
2010,725,242.4,0,279.15,21,0,0,180,0,0
2011,320,227.2,0,59.2,0,0,0,5,0,0
2012,430,374.4,0,97.4,0,0,0,8,0,0
2013,466,598.9,0,72.3,9.2,0,0,247,15.1,0
2014,420,411.9,0,55.9,6,0,0,218.3,5.3,0
2015,601,701.4,0,78.3,9.7,0,0,354.6,17.3,0
2016,497,427.4,0,68.8,6.6,0,0,144.7,3.1,0
2017,612,545,0,84,8.7,0,0,192.4,4.2,0
2018,405,319.1,0,59,4.3,0,0,78.5,2.3,0
2019,515,468.9,0,87.8,6,0,0,110.2,3.1,0
2020,290,369.9,0,50.2,6.6,0,0,209.8,2.9,0
2021,420,574.9,0,76.7,10.2,0,0,334.7,4.4,0
2022,380,382.8,0,47.7,3.7,0,0,183.9,8.2,0
2023,385,252.1,0,38.7,2.6,0,0,90.9,4,0
2024,430,280.8,0,40.3,3.3,0,0,57.8,4.1,0
2025,365,186.3,0,22,3.1,0,0,50.1,4.8,0
2026,383,366,0,47.4,2.5,0,0,70.3,3.5,0
2027,464,633.9,0,81.7,4.9,0,0,125.4,5.2,0
2028,383,371.9,0,45.8,2.7,0,0,145.2,4.4,0
2029,464,642.8,0,79.4,5.2,0,0,237.8,6.6,0
2030,383,360.2,0,52.4,2.5,0,0,126.3,2.3,0
2031,464,625.2,0,89.2,4.8,0,0,209.4,3.4,0
2032,389,447.4,0,56.7,4.7,0,0,201.1,12.6,0
2033,514,653.1,0,83,7.1,0,0,311.9,17.8,0
2034,345,304.7,0,31.3,2.4,0,0,164.7,11.9,0
2035,435,448.3,0,46.9,4.1,0,0,222.2,17.1,0
2036,384,484.2,0,60,6.6,0,0,214.6,16.6,0
2037,522,708.3,0,87.8,9.9,0,0,332.2,23.8,0
2038,389,444.8,0,59.4,3.4,0,0,239.7,13.3,0
2039,514,653.1,0,83,7.1,0,0,311.9,17.8,0
2040,381,488.7,0,59.3,7.4,0,0,195,17.4,0
2041,519,727.3,0,88.5,11.6,0,0,297.6,25.3,0
2042,401,360.7,0,44.9,5.5,0,0,89.1,10.4,0
2043,526,495.8,0,60.7,8,0,0,131.3,14.5,0
2044,475,448.7,0,53.5,6.5,0,0,93,5.2,0
2045,650,673.1,0,80.2,9.8,0,0,139.5,7.7,0
2046,374,490.9,0,71.3,4.5,0,0,262.4,13.9,0
2047,477,619.5,0,82.6,7.2,0,0,324.3,19.9,0
2048,400,404.3,0,54.3,7.2,0,0,80,4.6,0
2049,533,578.1,0,81.5,10,0,0,118.1,6.5,0
2050,385,305.2,0,56.1,3.6,0,0,120,3,0
2051,545,532.8,0,100.7,5.4,0,0,202.5,4.5,0
2052,375,298.6,0,53.4,4.7,0,0,82.9,3,0
2053,520,503,0,92.1,7.4,0,0,130,4.5,0
2054,395,336.6,0,61.1,5,0,0,67.1,3,0
2055,520,479,0,86.1,7.4,0,0,100,4.5,0
2056,375,276.9,0,53.4,4.7,0,0,100,3,0
2057,520,465,0,92.1,7.4,0,0,160,4.5,0
2058,395,330.9,0,62.5,3.6,0,0,67.1,3,0
2059,520,471,0,88.1,5.4,0,0,100,4.5,0
2060,370,253.1,0,39.6,5.7,0,0,84.4,3.1,0
2061,335,255.2,0,49.5,3.8,0,0,66.3,1.5,0
2062,455,382.8,0,74.3,5.6,0,0,99.4,2.3,0
2063,335,266,0,49.5,3.8,0,0,57.7,1.5,0
2064,455,399.1,0,74.3,5.6,0,0,86.6,2.3,0
2065,335,259.2,0,47.8,3.8,0,0,49.2,1.5,0
2066,455,388.8,0,71.7,5.6,0,0,73.7,2.3,0
2067,365,107.2,0,27.7,0,0,0,2,0,0
2068,525,187.2,0,48.7,0,0,0,4,0,0
2069,405,105.4,0,17.8,0.3,0,0,21.6,0,0
2070,600,187.3,0,30.4,0.5,0,0,42.6,0,0
2071,410,170.4,0,37.8,0.2,0,0,31.6,0,0
2072,590,243.9,0,54.1,0.2,0,0,47.2,0,0
2073,415,93.9,0,21.1,0.2,0,0,2.2,0,0
2074,590,140.8,0,31.7,0.4,0,0,3.2,0,0
2075,440,257.6,0,58.1,0,0,0,60,0,0
2076,650,386.4,0,87.2,0,0,0,90,0,0
2077,405,200,0,44,0,0,0,60,0,0
2078,575,300,0,66,0,0,0,90,0,0
2079,420,236.4,0,59.1,0,0,0,50,0,0
2080,590,269.6,0,67.4,0,0,0,50,0,0
2081,590,251.6,0,62.6,0,0,0,50,0,0
2082,435,200,0,48,0,0,0,40,0,0
2083,620,300,0,72,0,0,0,60,0,0
2084,400,180,0,41.6,0,0,0,16.9,0,0
2085,568,270,0,62.4,0,0,0,25.3,0,0
2086,400,180,0,36,0,0,0,22.5,0,0
2087,568,270,0,54,0,0,0,33.8,0,0
2088,400,180,0,40.5,0,0,0,0,0,0
2089,568,270,0,60.8,0,0,0,0,0,0
2090,360,170.5,0,37.9,1.1,0,0,1.7,0,0
2091,515,255.8,0,56.8,1.7,0,0,2.6,0,0
2092,370,171.9,0,36.8,2.4,0,0,0,0,0
2093,575,279,0,59.4,3.9,0,0,0,0.1,0
2094,410,176.4,0,31.4,2.3,0,0,6,0.1,0
2095,590,264.6,0,47.1,3.4,0,0,9,0.1,0
2096,390,273.1,0,39.5,4.7,0,0,46.8,2.5,0
2097,575,419.4,0,59.9,7.4,0,0,77.7,4.1,0
2098,370,99.4,0,20,2.2,0,0,12.5,0.1,0
2099,575,157.2,0,31.1,3.7,0,0,21,0.2,0
2100,405,163.1,0,36,0,0,0,0,0,0
2101,573,244.7,0,0,0,0,0,0,0,0
2102,405,112.5,0,24.8,0,0,0,0,0,0
2103,572,168.8,0,37.1,0,0,0,0,0,0
2104,310,146.9,0,34.6,0.1,0,0,41.1,0,0
2105,495,220.4,0,51.8,0.2,0,0,61.6,0,0
2106,320,200,0,48,0,0,0,40,0,0
2107,510,300,0,72,0,0,0,60,0,0
2108,305,5,0,0,0,0,0,0,0,0
2109,305,5,0,0,0,0,0,0,0,0
2110,305,5,0,0,0,0,0,0,0,0
2111,305,5,0,0,0,0,0,0,0,0
2112,320,200,0,48,0,0,0,60,0,0
2113,510,300,0,72,0,0,0,90,0,0
2114,320,200,0,44,0,0,0,60,0,0
2115,510,300,0,66,0,0,0,90,0,0
2116,320,220,0,44,0,0,0,20,0,0
2117,510,330,0,66,0,0,0,30,0,0
2118,320,200,0,48,0,0,0,80,0,0
2119,510,300,0,72,0,0,0,120,0,0
2120,320,240,0,52,0,0,0,240,0,0
2121,510,360,0,78,0,0,0,360,0,0
2122,320,200,0,48,0,0,0,20,0,0
2123,510,300,0,72,0,0,0,30,0,0
2124,320,200,0,48,0,0,0,100,0,0
2125,510,300,0,72,0,0,0,150,0,0
2126,305,5,0,0,0,0,0,0,0,0
2127,305,5,0,0,0,0,0,0,0,0
2128,305,5,0,0,0,0,0,0,0,0
2129,305,5,0,0,0,0,0,0,0,0
2130,481,497.3,0,40,5.6,0,0,164.7,11.7,0
2131,100,114,0,11,2,0,0,30,4.6,0
2132,100,250,0,23.1,3.8,0,0,45,10,0
2133,100,132,0,15,2,0,0,55,4.8,0
2134,100,126,0,12,2,0,0,55,5,0
2135,100,265,0,22.5,4.5,0,0,53,8.2,0
2136,100,130,0,12,2,0,0,20,4.4,0
2137,100,115,0,11,2,0,0,30,4.7,0
2138,100,114,0,11,2,0,0,30,4.6,0
2139,100,230,0,21.2,4.2,0,0,56,9,0
2140,100,115,0,13,2,0,0,50,4.2,0
2141,100,180,0,26.3,3.7,0,0,61,2.1,0
2142,100,220,0,25.6,3,0,0,37,7,0
2143,100,75,0,16,0,0,0,0,0,0
2144,100,121,0,14,2,0,0,30,1.3,0
2145,548,838.8,0,96.8,5.9,0,0,285.9,9,0.09
2146,511,974.8,0,74.1,9.2,0,0,328.4,19.8,0.21
2147,635,944.5,0,97.8,6.5,0,0,281,36.2,1.07
2148,665,621,0,57.3,0,0,0,93.9,5.7,0
2149,500,783.9,0,55.1,5.1,0,0,272.9,8.2,0.07
2150,710,856,0,81.2,3.7,0,0,118.1,5.8,0.07
2151,527,828.1,0,69.1,11.8,0,0,251,21.5,0
2152,725,858.8,0,104.9,11.6,0,0,244.7,20.3,0
2153,525,1033.9,0,73,10.9,0,0,521.3,10.5,0.04
2154,608,1075,0,76.1,17.3,0,0,596.5,10.6,0.07
2155,718,1117.2,0,90.2,14.4,0,0,780.3,33.3,0
2156,550,964.3,0,93.8,13.4,0,0,635.8,24.7,0
2157,735,893.8,0,73.3,18.4,0,0,406.5,14.6,0
2158,585,826.3,0,95.8,16.5,0,0,368.7,12.2,0
2159,656,888.8,0,69.7,13.6,0,0,371.6,9.7,0.09
2160,560,412,0,41.5,5.7,0,0,124.1,4.9,0.07
2161,592,919.1,0,86.7,7.9,0,0,651.5,18.4,0.03
2162,280,238.7,0,20.4,4.2,0,0,92.6,4.3,0.04
2163,355,313.5,0,26.7,4.5,0,0,97.1,4.3,0.04
2164,361,392.4,0,20.9,5.9,0,0,182.3,4.1,0.03
2165,653,685.6,0,47,10.4,0,0,315.6,5.2,0.07
2166,510,393.1,0,45.1,7.5,0,0,150.8,6.8,0.13
2167,470,391.2,0,45.9,6.2,0,0,110.1,4.9,0.07
2168,139,169.7,0,12.2,2.4,0,0,26.9,4.2,0
2169,274,657.9,0,45.2,10.7,0,0,193.7,10.9,0
2170,110,487,0,31,8,0,0,323,6,0
2171,409,1263.2,0,32.9,53,0,0,1648.1,40,0
2172,187,597,0,14.5,20.5,0,0,461.8,16.7,0
2173,120,262,0,4,14,0,0,56,25,0
2174,45,106,0,7,2,0,0,50,2.3,0
2175,45,106,0,7,2,0,0,50,2.3,0
2176,45,122,0,4,3,0,0,80,4.7,0
2177,45,146,0,9,3,0,0,75,5,0
2178,205,670.6,0,38.7,9.9,0,0,194.5,15.2,0
2179,230,611.1,0,28.8,9.3,0,0,232.2,12.6,0
2180,230,618.7,0,32,9.5,0,0,206,12.6,0
2181,140,388,0,16,10,0,0,214,2,0
2182,113,317.1,0,12.4,12,0,0,470,1.6,0
2183,113,328.7,0,14.9,11,0,0,470,2,0
2184,99,250,0,5,8,0,0,330,4,0
2185,113,345.6,0,18.1,12,0,0,350,1.9,0
2186,90,437,0,19,5,0,0,394,5,0
2187,90,366,0,19,4,0,0,148,10,0
2188,60,235,0,10,4,0,0,140,6,0
2189,60,240,0,4,4,0,0,190,2.1,0
2190,140,560,0,39.5,11,0,0,406,4.3,0
2191,140,571,0,40.5,7.9,0,0,438.5,5,0
2192,38,185,0,12,2,0,0,160,2.5,0
2193,38,180,0,13,2,0,0,130,3,0
2194,38,180,0,13,2,0,0,170,3.5,0
2195,38,170,0,13,2,0,0,150,1.5,0
2196,110,351,0,16.4,3,0,0,144.1,22.6,0
2197,123,403.7,0,23,3.5,0,0,144.9,24.6,0
2198,110,351,0,16.4,3,0,0,144.1,22.6,0
2199,123,395.7,0,23.5,3.6,0,0,148.8,24.2,0
2200,134,343.6,0,19.9,4,0,0,148.2,18.4,0
2201,148,429.6,0,29.1,4.2,0,0,298.5,21,0
2202,240,505.2,0,53.9,4.3,0,0,147.3,22.6,0
2203,459,861,0,79.6,9.1,0,0,734,41.3,0
2204,297,1050.5,0,23.6,32.6,0,0,910,39.8,0
2205,258,984,0,34.2,17.1,0,0,819.6,17.9,0
2206,273,708.8,0,130.4,38.4,0,0,793.6,16.1,0
2207,238,877.5,0,12.7,26.2,0,0,1069.5,12.9,0
2208,411,415,0,32,15,0,0,196,16,0
2209,411,340,0,35,7,0,0,120,11,0
2210,406,250,0,20,1,0,0,80,11,0
2211,405,210,0,28,9,0,0,55,2.6,0
2212,405,210,0,28,9,0,0,55,2.6,0
2213,390,265,0,22,14,0,0,70,4.4,0
2214,390,265,0,22,14,0,0,70,4.4,0
2215,413,280,0,38,10,0,0,70,4.9,0
2216,312,105,0,24,0,0,0,10,0,0
2217,383,0,0,0,0,0,0,0,0,0
2218,383,0,0,0,0,0,0,0,0,0
2219,383,0,0,0,0,0,0,0,0,0
2220,383,0,0,0,0,0,0,0,0,0
2221,383,0,0,0,0,0,0,0,0,0
2222,383,0,0,0,0,0,0,0,0,0
2223,505,250,0,0,0,0,0,5,0,0
2224,505,210,0,0,0,0,0,10,0,0
2225,361,105,0,23,0,0,0,0,0,0
2226,360,157,0,37,2,0,0,26,0,0
2227,360,342,0,41,16,0,0,153,7,0
2228,354,255,0,58,0,0,0,40,0,0
2229,354,290,0,30,60,0,0,190,7,0
2230,280,10,0,0.7,2,0,0,5,0,0
2231,300,10,0,0.7,2,0,0,5,0,0
2232,420,410,0,61,16,0,0,120,8,0
2233,300,110,0,2,12,0,0,75,0,0
2234,395,480,0,33,18,0,0,140,14,0
2235,480,275,0,40,10,0,0,95,0,0
2236,354,250,0,15,15,0,0,115,0,0
2237,480,340,0,21,20,0,0,150,0.5,0
2238,420,265,0,58,2,0,0,10,0,0
2239,480,135,0,33,2,0,0,40,0,0
2240,354,15,0,0.7,2,0,0,5,0,0
2241,480,20,0,0.7,2,0,0,5,0,0
2242,354,140,0,2,15,0,0,105,0,0
2243,480,190,0,3,22,0,0,140,0,0
2244,70,15,0,0,1,0,0,0,0,0
2245,420,465,0,39,17,0,0,170,19,0
2246,480,430,0,45,20,0,0,200,21,0
2247,420,235,0,36,15,0,0,100,0,0
2248,480,270,0,41,17,0,0,120,0,0
2249,35,10,0,0,1,0,0,0,0,0
2250,354,295,0,25,15,0,0,130,3.1,0
2251,480,405,0,35,22,0,0,170,4.2,0
2252,420,10,0,0,0,0,0,10,0,0
2253,480,10,0,0,0,0,0,10,0,0
2254,420,155,0,3,17,0,0,110,0,0
2255,480,175,0,3,20,0,0,120,0,0
2256,70,90,0,2.3,2,0,0,5,6,0
2257,360,10,0,2,2,0,0,15,0,0
2258,420,460,0,47,12,0,0,169,16,0
2259,420,270,0,20,18,0,0,130,3.6,0
2260,420,15,0,0,2,0,0,10,0,0
2261,480,20,0,0,2,0,0,10,0,0
2262,354,150,0,4,15,0,0,80,0.7,0
2263,480,200,0,5,22,0,0,110,1,0
2264,360,75,0,7,7,0,0,65,0,0
2265,420,565,0,38,15,0,0,182,16,0
2266,420,270,0,37,13,0,0,90,0,0
2267,480,310,0,42,15,0,0,100,0,0
2268,360,522,0,20,18,0,0,247,29,0
2269,420,445,0,46,13,0,0,176,15,0
2270,35,45,0,0.7,2,0,0,5,3,0
2271,237,235,0,5,7,0,0,35,13,0
2272,354,190,0,17,15,0,0,110,0,0
2273,480,260,0,24,20,0,0,145,0,0
2274,280,115,0,2,12,0,0,75,0,0
2275,420,290,0,43,3,0,0,140,3.5,0
2276,480,330,0,49,5,0,0,160,4,0
2277,420,190,0,14,13,0,0,230,0,0
2278,480,215,0,16,15,0,0,270,0,0
2279,354,260,0,37,17,0,0,130,0.8,0
2280,30,5,0,1,1,0,0,10,0,0
2281,420,300,0,36,10,0,0,110,5,0
2282,480,340,0,41,12,0,0,130,5,0
2283,420,355,0,42,8,0,0,250,3.5,0
2284,480,410,0,48,10,0,0,290,4,0
2285,354,255,0,20,19,0,0,120,4.9,0
2286,480,115,0,22,7,0,0,115,0,0
2287,420,355,0,38,15,0,0,270,2.3,0
2288,480,385,0,43,17,0,0,310,2.6,0
2289,60,10,0,0,3,0,0,25,0,0
2290,480,270,0,41,5,0,0,140,0,0
2291,420,345,0,23,1,0,0,135,4,0
2292,480,385,0,26,20,0,0,155,4,0
2293,420,305,0,56,3,0,0,45,1.3,0
2294,480,350,0,64,5,0,0,50,1.4,0
2295,354,15,0,0,2,0,0,10,0,0
2296,480,25,0,0,2,0,0,10,0,0
2297,179,585,0,40,13,0,0,100,19,0
2298,155,390,0,31,4,0,0,85,16,0
2299,179,575,0,36,12,0,0,470,21,0
2300,157,500,0,27,16,0,0,200,17,0
2301,154,410,0,33,9,0,0,120,12,0
2302,151,525,0,40,10,0,0,280,16,0
2303,117,305,0,27,7,0,0,95,8,0
2304,157,435,0,21,7,0,0,115,21,0
2305,25,105,0,11,2,0,0,10,2,0
2306,120,355,0,0,9,0,0,100,16,0
2307,25,100,0,10,2,0,0,15,2,0
2308,126,360,0,18,11,0,0,130,16,0
2309,105,410,0,27,11,0,0,60,10,0
2310,82,310,0,12,33,0,0,95,10,0
2311,92,270,0,18,7,0,0,55,10,0
2312,168,420,0,30,16,0,0,490,15,0
2313,106,280,0,26,7,0,0,95,8,0
2314,129,460,0,20,13,0,0,240,14,0
2315,97,385,0,17,11,0,0,170,19,0
2316,71,205,0,12,5,0,0,55,8,0
2317,144,475,0,24,15,0,0,75,26,0
2318,149,695,0,50,16,0,0,200,25,0
2319,163,455,0,34,13,0,0,210,15,0
2320,190,775,0,36,14,0,0,460,37,0
2321,130,450,0,22,10,0,0,180,18,0
2322,16,70,0,5,2,0,0,10,1.4,0
2323,16,70,0,5,2,0,0,10,1.5,0
2324,16,65,0,4,2,0,0,10,1.4,0
2325,16,65,0,5,2,0,0,5,1.9,0
2326,16,60,0,5,4,0,0,5,2.1,0
2327,16,65,0,5,2,0,0,5,1.9,0
2328,112,365,0,22,9,0,0,85,16,0
2329,102,365,0,22,11,0,0,210,17,0
2330,232,270,0,27,9,0,0,75,6,0
2331,220,355,0,23,11,0,0,190,10,0
2332,135,325,0,21,10,0,0,160,10,0
2333,110,195,0,17,7,0,0,70,7,0
2334,17,75,0,9,2,0,0,10,1.4,0
2335,117,305,0,27,7,0,0,95,8,0
2336,17,75,0,9,2,0,0,10,1.4,0
2337,17,85,0,8,2,0,0,10,2.2,0
2338,17,70,0,8,2,0,0,10,0.8,0
2339,153,375,0,16,4,0,0,80,7,0
2340,107,260,0,26,5,0,0,100,9,0
2341,227,275,0,16,10,0,0,60,7,0
2342,107,275,0,16,9,0,0,70,12,0
2343,268,540,0,1,40,0,0,990,3,0
2344,170,230,0,21,13,0,0,120,2.7,0
2345,175,220,0,16,10,0,0,95,2.1,0
2346,162,210,0,20,10,0,0,95,2.1,0
2347,90,185,0,6,14,0,0,220,8,0
2348,125,285,0,5,14,0,0,260,9,0
2349,127,150,0,3,11,0,0,290,1.1,0
2350,94,330,0,3,27,0,0,500,11,0
2351,133,400,0,6,18,0,0,460,14,0
2352,163,300,0,2,30,0,0,610,1,0
2353,145,300,0,1,27,0,0,730,4.4,0
2354,227,485,0,3,53,0,0,930,7,0
2355,215,475,0,2,44,0,0,960,9,0
2356,251,455,0,2,40,0,0,920,13,0
2357,194,395,0,4,38,0,0,960,5,0
2358,206,590,0,8,64,0,0,1310,11,0
2359,227,430,0,2,38,0,0,960,6,0
2360,244,535,0,4,38,0,0,1520,6,0
2361,90,330,0,12,11,0,0,170,9,0
2362,90,335,0,9,11,0,0,170,9,0
2363,131,300,0,3,33,0,0,650,4.5,0
2364,30,125,0,7,6,0,0,50,0.5,0
2365,88,315,0,27,7,0,0,65,11,0
2366,69,255,0,17,5,0,0,60,6,0
2367,197,465,0,2,49,0,0,940,19,0
2368,100,535,0,17,15,0,0,150,16,0
2369,90,455,0,47,9,0,0,190,19,0
2370,85,420,0,23,7,0,0,70,11,0
2371,186,535,0,4,44,0,0,780,11,0
2372,218,550,0,6,49,0,0,1055,11,0
2373,155,415,0,5,44,0,0,750,11,0
2374,90,265,0,1,9,0,0,610,15,0
2375,109,276,0,1,9,0,0,610,15,0
2376,271,590,0,17,78,0,0,1440,8,0
2377,120,495,0,26,11,0,0,450,7,0
2378,125,460,0,26,11,0,0,430,6,0
2379,120,470,0,33,11,0,0,410,6,0
2380,67,190,0,11,4,0,0,110,4.7,0
2381,67,175,0,9,5,0,0,150,4.1,0
2382,302,126,0,0,16,0,0,105,1.2,0
2383,191,171,0,0,20,0,0,670,5,0
2384,227,205,0,0,38,0,0,280,1,0
2385,252,250,0,0,39,0,0,300,1.7,0
2386,212,175,0,2,20,0,0,570,6,0
2387,222,180,0,0,29,0,0,225,0,0
2388,264,585,0,10,47,0,0,1120,7,0
2389,177,235,0,0,38,0,0,530,0,0
2390,150,75,0,10,1,0,0,3,0,0
2391,72,20,0,0,2,0,0,35,0,0
2392,210,465,0,3,44,0,0,985,6,0
2393,112,70,0,0,2,0,0,45,0,0
2394,288,710,0,6,64,0,0,1060,7,0
2395,116,170,0,1,7,0,0,250,0,0
2396,96,245,0,2,22,0,0,620,1,0
2397,94,300,0,0,25,0,0,570,5,0
2398,185,120,0,1,7,0,0,200,2,0
2399,637,1785,0,145,42,0,0,530,72,0
2400,1273,3125,0,262,42,0,0,650,123,0
2401,721,1550,0,108,47,0,0,470,50,0
2402,880,2110,0,189,27,0,0,430,80,0
2403,716,1760,0,134,38,0,0,490,58,0
2404,708,2025,0,108,71,0,0,580,95,0
2405,1044,2620,0,66,38,0,0,420,212,0
2406,1055,3255,0,173,38,0,0,410,212,0
2407,1025,2610,0,62,40,0,0,410,213,0
2408,828,2050,0,175,41,0,0,900,73,0
2409,840,2545,0,190,70,0,0,1590,105,0
2410,703,2475,0,114,60,0,0,880,101,0
2411,828,2640,0,169,65,0,0,2180,96,0
2412,893,3250,0,242,76,0,0,740,120,0
2413,737,1990,0,154,45,0,0,590,63,0
